kepid,kepoi_name,kepler_name,koi_disposition,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_period_err1,koi_period_err2,koi_impact,koi_duration,koi_depth,koi_prad,koi_prad_err1,koi_prad_err2,koi_teq,koi_insol,koi_model_snr,koi_tce_plnt_num,koi_tce_delivname,koi_steff,koi_slogg,koi_srad,ra,dec,koi_kepmag
5527172,K01678.01,,FALSE POSITIVE,FALSE POSITIVE,0.084,0,1,0,0,3.183961388,1.069e-06,-1.069e-06,0.677,3.7875,39268.0,37.22,6.16,-9.24,1615.0,1608.01,339.2,1.0,q1_q17_dr25_tce,5716.0,3.963,1.76,289.81805,40.723919,12.678
7386391,K07837.01,,FALSE POSITIVE,FALSE POSITIVE,0.09,0,0,1,0,48.507991,0.001139,-0.001139,0.944,8.984,288.9,2.06,0.67,-0.23,511.0,16.08,11.4,1.0,q1_q17_dr25_tce,6031.0,4.476,0.966,297.92322,42.938789,15.365
5529643,K01679.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,1,0.759766456,1.62e-06,-1.62e-06,1.238,5.323,480.5,29.02,8.54,-3.68,2128.0,4850.1,73.0,1.0,q1_q17_dr25_tce,6174.0,4.455,1.026,290.51105,40.708569,15.932
9366989,K01785.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,1,1.219034472,7.77e-07,-7.77e-07,0.075,2.151,6923.8,9.82,2.87,-1.55,1845.0,2734.97,99.2,1.0,q1_q17_dr25_tce,5833.0,4.333,1.192,299.97183,45.809738,14.914
9468717,K01954.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,7.37339245,1.862e-05,-1.862e-05,1.104,2.883,125.0,13.73,2.73,-1.82,1098.0,344.18,36.6,1.0,q1_q17_dr25_tce,6484.0,4.36,1.093,293.38184,46.098701,12.197
9528420,K01742.01,,FALSE POSITIVE,FALSE POSITIVE,0.234,0,1,0,0,4.70847097,1.31e-06,-1.31e-06,0.418,6.0503,32622.1,19.58,6.01,-2.58,1202.0,493.0,607.2,1.0,q1_q17_dr25_tce,6214.0,4.391,1.061,292.65988,46.159538,14.417
9529744,K01806.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,1,1,2.404556949,3.734e-06,-3.734e-06,0.97,7.4918,408.7,4.69,1.08,-1.33,1958.0,3474.41,147.1,1.0,q1_q17_dr25_tce,6426.0,4.013,1.775,293.21356,46.175129,13.474
7834712,K07850.01,,CANDIDATE,CANDIDATE,0.966,0,0,0,0,66.119119,0.00104,-0.00104,0.256,3.086,862.0,3.0,0.85,-0.34,452.0,9.89,9.8,1.0,q1_q17_dr25_tce,5828.0,4.462,1.028,295.79788,43.570389,15.978
9574614,K01745.01,,CANDIDATE,CANDIDATE,0.0,0,0,0,0,0.982090079,1.57e-07,-1.57e-07,1.278,1.44892,5396.7,29.95,4.76,-2.79,1568.0,1426.18,304.1,1.0,q1_q17_dr25_tce,5472.0,4.573,0.742,284.9671,46.27626,15.933
9674608,K01795.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,2.972047661,6.745e-06,-6.745e-06,1.207,1.198,5945.0,24.74,1.19,-2.15,881.0,142.01,20.0,1.0,q1_q17_dr25_tce,4491.0,4.58,0.711,300.41727,46.335991,15.772
8495415,K02362.01,,FALSE POSITIVE,FALSE POSITIVE,0.003,0,0,1,0,2.237180102,7.774e-06,-7.774e-06,0.374,1.4734,493.8,1.75,0.2,-0.16,1134.0,390.02,23.3,1.0,q1_q17_dr25_tce,5080.0,4.538,0.793,291.88126,44.555729,15.938
10341905,K02391.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,1,1,0.93374232,3.545e-06,-3.545e-06,1.188,6.552,351.4,18.29,3.99,-1.59,1638.0,1706.25,49.1,1.0,q1_q17_dr25_tce,5553.0,4.577,0.806,292.77484,47.451099,15.239
10336927,K02394.01,,FALSE POSITIVE,FALSE POSITIVE,,0,0,0,0,134.76308997,,,,8.77,,,,,,,,,,,,,290.82733,47.446861,14.922
12115188,K02396.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,0.495434094,4.41e-07,-4.41e-07,0.009,1.2496,287.9,1.57,0.39,-0.17,2151.0,5088.43,57.2,1.0,q1_q17_dr25_tce,5529.0,4.471,0.936,293.97278,50.645142,14.672
9850957,K02446.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,1,1,8.48031302,7.149e-05,-7.149e-05,0.765,5.988,107.0,2.74,0.45,-0.98,1510.0,1229.56,20.2,1.0,q1_q17_dr25_tce,6541.0,3.778,2.43,298.74857,46.68047,13.124
12470954,K00439.02,,FALSE POSITIVE,FALSE POSITIVE,,0,0,0,0,5.40534383,,,,2.32,,,,,,,,,,,,,296.40686,51.35815,14.313
8189801,K02480.01,,CANDIDATE,CANDIDATE,1.0,0,0,0,0,0.66682654,6.82e-07,-6.82e-07,0.856,0.7847,511.6,1.49,0.12,-0.16,1183.0,461.55,33.4,1.0,q1_q17_dr25_tce,3993.0,4.696,0.554,298.92639,44.00219,15.745
11568224,K03973.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,0,0,0.882131829,,,0.968,6.8106,3620.9,8.13,2.25,-0.9,1963.0,3510.31,70.6,1.0,q1_q17_dr25_tce,6168.0,4.482,0.911,296.11182,49.561951,15.039
7938883,K03974.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,0,0,0.489682339,1.922e-06,-1.922e-06,0.441,1.7495,431674.0,37.47,4.03,-5.59,1251.0,580.4,628.2,1.0,q1_q17_dr25_tce,3898.0,4.735,0.53,282.19308,43.733219,16.946
9280239,K03975.01,Kepler-1536 b,CONFIRMED,CANDIDATE,0.99,0,0,0,0,364.751562,0.005117,-0.005117,0.875,13.057,1481.5,2.89,0.2,-0.29,166.0,0.18,25.5,1.0,q1_q17_dr25_tce,4386.0,4.629,0.63,291.58517,45.71579,15.188
4544571,K03976.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,1,2.189098506,2.011e-06,-2.011e-06,1.258,5.1498,2533.7,29.7,8.5,-2.84,1288.0,651.22,194.9,1.0,q1_q17_dr25_tce,5681.0,4.551,0.859,285.87671,39.685951,15.753
3245661,K03977.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,0,0.7088055,4.19e-07,-4.19e-07,1.238,3.6789,17575.0,41.08,12.17,-4.07,2035.0,4055.22,195.6,1.0,q1_q17_dr25_tce,5989.0,4.5,0.908,294.04828,38.364109,15.036
5618071,K01682.01,,FALSE POSITIVE,FALSE POSITIVE,,0,0,0,0,88.821421,0.002483,-0.002483,1.6227,9.35,393.7,234.99,122.1,-61.59,634.0,38.13,7.8,,,5081.0,3.484,3.365,291.21811,40.839329,13.747
6312534,K01689.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,1,1.507761203,8.78e-07,-8.78e-07,1.292,3.096,2773.7,31.77,3.07,-2.76,1301.0,675.11,153.1,1.0,q1_q17_dr25_tce,5069.0,4.53,0.818,298.88397,41.662079,15.583
6470917,K01690.01,,FALSE POSITIVE,FALSE POSITIVE,0.006,0,0,1,0,1.506019633,8.822e-06,-8.822e-06,0.528,2.408,136.9,1.08,0.26,-0.14,1628.0,1660.03,18.8,1.0,q1_q17_dr25_tce,6065.0,4.454,0.896,299.10248,41.887459,15.005
7431709,K07838.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,1,0.572513875,7.271e-06,-7.271e-06,0.04,2.353,49.3,0.52,0.07,-0.05,1779.0,2365.45,10.2,1.0,q1_q17_dr25_tce,5171.0,4.576,0.76,287.39417,43.080681,15.078
6611330,K01691.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,0,35.14578122,3.371e-05,-3.371e-05,1.276,2.253,6789.4,32.5,5.93,-3.2,480.0,12.6,86.8,1.0,q1_q17_dr25_tce,5437.0,4.554,0.783,293.33807,42.016312,15.838
6699368,K01694.01,,FALSE POSITIVE,FALSE POSITIVE,0.874,0,0,1,0,3.690317047,3.991e-06,-3.991e-06,1.151,1.3784,465.5,20.23,6.41,-2.74,1280.0,634.09,43.0,1.0,q1_q17_dr25_tce,6120.0,4.395,1.054,294.01492,42.139191,14.336
9886255,K01846.01,Kepler-976 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,105.9566815,0.0003911,-0.0003911,0.322,6.9988,2286.4,3.79,0.58,-0.31,324.0,2.59,51.8,1.0,q1_q17_dr25_tce,5327.0,4.581,0.8,289.86963,46.72971,15.795
9973855,K01966.01,,FALSE POSITIVE,FALSE POSITIVE,0.002,0,0,1,0,2.95600563,7.315e-06,-7.315e-06,0.408,2.6717,76.1,0.81,0.21,-0.1,1211.0,509.55,35.5,1.0,q1_q17_dr25_tce,5668.0,4.472,0.916,299.77972,46.890469,12.58
10019399,K01796.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,11.805707539,6.267e-06,-6.267e-06,1.015,2.0494,2052.1,18.48,4.96,-9.2,1153.0,417.85,124.9,1.0,q1_q17_dr25_tce,6065.0,3.888,1.891,294.91611,46.944977,12.829
7841368,K07851.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,1,0,25.3710555,0.0005706,-0.0005706,0.742,3.739,78.6,1.43,0.41,-0.41,779.0,87.17,8.3,1.0,q1_q17_dr25_tce,6029.0,4.127,1.494,297.58942,43.516178,13.78
10028352,K01957.01,,CANDIDATE,CANDIDATE,1.0,0,0,0,0,1.38680229,8.76e-07,-8.76e-07,1.115,1.7065,242.3,29.33,7.0,-5.25,2530.0,9703.01,84.4,1.0,q1_q17_dr25_tce,6823.0,4.04,2.037,297.79224,46.935829,12.655
10031707,K01827.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,1,8.58966893,5.492e-05,-5.492e-05,0.012,6.962,429.6,155.18,5.2,-27.76,4900.0,136317.25,47.5,1.0,q1_q17_dr25_tce,3837.0,0.829,80.307,298.77295,46.921246,13.866
10092312,K01823.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,4.468456599,5.57e-06,-5.57e-06,1.207,1.4195,906.7,24.81,7.2,-2.39,1081.0,321.94,39.1,1.0,q1_q17_dr25_tce,5869.0,4.513,0.942,297.78775,47.098331,13.954
10407054,K02500.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,1,1,0.933754669,3.77e-06,-3.77e-06,0.728,4.048,89.3,1.48,0.41,-0.41,2475.0,8881.31,43.2,1.0,q1_q17_dr25_tce,6443.0,4.146,1.457,292.77899,47.552216,13.343
10880007,K02502.01,,FALSE POSITIVE,FALSE POSITIVE,,0,0,0,0,86.79876649,,,,2.99,,,,,,,,,,,,,298.50989,48.240139,15.092
8418129,K02515.01,,FALSE POSITIVE,FALSE POSITIVE,,0,0,0,0,164.57506747,,,,9.57,,,,,,,,,,,,,286.2872,44.49371,13.215
6525185,K02568.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,1,1,1.71030803,1.186e-05,-1.186e-05,0.282,2.718,216.0,1.32,0.39,-0.12,1449.0,1039.18,21.0,1.0,q1_q17_dr25_tce,5790.0,4.528,0.9,292.71548,41.943562,15.862
10812504,K02570.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,1,0,79.9201319,0.0005412,-0.0005412,0.623,4.482,1326.8,1.81,0.15,-0.19,217.0,0.53,21.9,1.0,q1_q17_dr25_tce,3812.0,4.767,0.476,297.29269,48.11438,15.577
8107115,K02575.01,,FALSE POSITIVE,FALSE POSITIVE,,0,0,0,0,199.3113,0.01025,-0.01025,0.689,6.43,383.6,1.64,0.72,-0.12,278.0,1.42,6.5,,,5662.0,4.577,0.789,295.06677,43.98209,15.37
10663411,K02584.01,,FALSE POSITIVE,FALSE POSITIVE,,0,0,0,0,157.82131,0.01653,-0.01653,0.1495,12.42,192.3,1.59,0.84,-0.22,377.0,4.75,6.9,,,6082.0,4.342,1.147,290.98767,47.976639,14.856
10090219,K03978.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,1,2.28612573,1.887e-05,-1.887e-05,1.188,12.408,301.6,22.63,6.31,-2.25,1433.0,993.96,45.3,1.0,q1_q17_dr25_tce,6063.0,4.476,1.012,297.21194,47.027802,15.116
9205938,K02162.02,Kepler-1126 c,CONFIRMED,CANDIDATE,0.92,0,0,0,0,199.66876,0.003961,-0.003961,0.046,8.996,251.9,1.45,0.18,-0.18,305.0,2.06,13.9,2.0,q1_q17_dr25_tce,5678.0,4.409,0.921,285.69199,45.689388,14.033
9899217,K03979.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,1,1.33254971,1.008e-05,-1.008e-05,0.741,4.69,158.3,1.36,0.39,-0.2,1782.0,2377.19,35.3,1.0,q1_q17_dr25_tce,6150.0,4.41,1.004,295.16199,46.76273,15.271
6750902,K03980.01,,FALSE POSITIVE,FALSE POSITIVE,1.0,0,1,0,0,0.469334634,3.94e-07,-3.94e-07,0.95,0.8864,340.4,2.4,0.68,-0.36,2432.0,8264.27,49.1,1.0,q1_q17_dr25_tce,5888.0,4.394,1.008,281.24307,42.254929,14.67
5895588,K03981.01,,FALSE POSITIVE,FALSE POSITIVE,0.132,0,0,1,0,0.849277809,5.291e-06,-5.291e-06,1.187,3.137,690.8,20.11,5.71,-1.91,1781.0,2366.84,17.1,1.0,q1_q17_dr25_tce,5743.0,4.553,0.853,296.99405,41.129471,15.845
6803855,K01695.01,Kepler-930 b,CONFIRMED,CANDIDATE,0.99,0,0,0,0,71.4523167,0.0006386,-0.0006386,0.017,6.276,216.9,2.19,0.64,-0.63,561.0,23.44,16.6,1.0,q1_q17_dr25_tce,6148.0,4.132,1.488,298.31445,42.24744,13.781
6891366,K01696.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,1,1.752564549,7.504e-06,-7.504e-06,0.741,3.503,116.6,1.38,0.45,-0.2,1741.0,2174.09,38.0,1.0,q1_q17_dr25_tce,6221.0,4.333,1.18,298.77509,42.39323,13.608
7448023,K07839.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,1,1,0.566816802,4.545e-06,-4.545e-06,0.414,1.981,94.0,0.68,0.04,-0.06,1585.0,1483.43,12.9,1.0,q1_q17_dr25_tce,4665.0,4.584,0.704,292.75653,43.036888,15.678
6891637,K01697.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,1,1,1.752553762,8.746e-06,-8.746e-06,0.346,3.877,414.7,1.06,0.09,-0.09,933.0,178.74,32.5,1.0,q1_q17_dr25_tce,4408.0,4.713,0.529,298.8222,42.394642,15.828
6975615,K01698.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,1,0,2.065351521,8.985e-06,-8.985e-06,0.63,2.661,173.2,1.03,0.14,-0.12,1196.0,485.51,25.3,1.0,q1_q17_dr25_tce,5266.0,4.536,0.749,298.49808,42.466412,14.788
7137725,K01699.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,0,1,2.253551793,8.201e-06,-8.201e-06,0.761,3.66,119.6,1.7,0.34,-0.32,1812.0,2547.01,42.1,1.0,q1_q17_dr25_tce,6526.0,4.217,1.426,297.12173,42.673321,13.121
10153855,K01981.01,Kepler-1037 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,1.06378861,2.263e-06,-2.263e-06,0.466,1.072,251.5,1.61,0.41,-0.25,1650.0,1761.19,21.5,1.0,q1_q17_dr25_tce,5265.0,4.4,1.002,296.34103,47.17086,14.229
10230571,K01926.01,,FALSE POSITIVE,FALSE POSITIVE,,0,0,0,0,123.11494773,,,,17.24,,,,,,,,,,,,,299.2529,47.278999,9.473
10294613,K01896.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,1,1.854493861,2.292e-06,-2.292e-06,1.279,4.2367,1287.3,29.39,6.03,-2.16,1291.0,657.94,108.2,1.0,q1_q17_dr25_tce,5431.0,4.563,0.843,298.73807,47.381741,14.898
7879648,K07852.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,0,1.020713389,4.467e-06,-4.467e-06,0.425,0.873,102.3,0.9,0.26,-0.08,1724.0,2079.36,11.3,1.0,q1_q17_dr25_tce,5815.0,4.52,0.87,287.24149,43.679661,15.186
10491044,K01763.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,1,1,2.1990638,1.862e-05,-1.862e-05,0.489,3.197,344.8,1.33,0.13,-0.14,1087.0,330.97,19.3,1.0,q1_q17_dr25_tce,5003.0,4.572,0.707,298.77988,47.66095,15.957
10614012,K01807.01,,FALSE POSITIVE,FALSE POSITIVE,1.0,0,1,0,0,132.1331011,0.0003369,-0.0003369,0.606,26.715,7956.2,75.08,10.13,-23.63,809.0,101.41,284.3,1.0,q1_q17_dr25_tce,5067.0,2.877,8.121,296.92874,47.88295,9.715
10616415,K01999.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,1.120646438,1.382e-06,-1.382e-06,1.182,1.7664,322.5,89.35,29.39,-44.08,2783.0,14127.22,45.7,1.0,q1_q17_dr25_tce,4972.0,3.449,4.034,297.61398,47.811401,13.695
6525193,K02653.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,1,1,1.710279417,7.111e-06,-7.111e-06,0.473,2.252,228.8,1.57,0.37,-0.17,1524.0,1272.5,19.9,1.0,q1_q17_dr25_tce,5834.0,4.472,1.023,292.71729,41.901218,15.795
6866251,K02661.01,,FALSE POSITIVE,FALSE POSITIVE,,0,0,0,0,65.238281,0.001189,-0.001189,0.1471,5.756,197.2,5.18,2.14,-2.21,734.0,68.49,10.3,,,5254.0,3.506,3.761,292.74707,42.379929,11.479
7117710,K07817.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,1,1,0.56679641,4.708e-06,-4.708e-06,0.322,2.324,26.7,0.46,0.05,-0.02,1940.0,3349.38,14.1,1.0,q1_q17_dr25_tce,5403.0,4.54,0.888,291.77136,42.671249,13.686
7762723,K02663.01,Kepler-1867 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,9.88736642,8.5e-05,-8.5e-05,0.383,4.23,68.0,0.68,0.17,-0.06,768.0,82.32,14.6,1.0,q1_q17_dr25_tce,5693.0,4.57,0.816,294.99725,43.435921,13.461
4178606,K02728.01,Kepler-1326 b,CONFIRMED,CANDIDATE,0.999,0,0,0,0,42.3520039,0.0003318,-0.0003318,0.659,7.773,512.6,6.3,1.13,-2.09,938.0,182.91,30.5,1.0,q1_q17_dr25_tce,6864.0,3.783,2.632,296.22214,39.268959,12.852
5980208,K02742.01,Kepler-1331 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,0.789160884,1.302e-06,-1.302e-06,0.376,0.9268,215.1,0.91,0.06,-0.09,1244.0,564.46,23.6,1.0,q1_q17_dr25_tce,4258.0,4.635,0.622,297.07379,41.22448,15.031
5303557,K03982.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,1,0,2.399081606,7.453e-06,-7.453e-06,1.276,4.384,6071.6,40.6,0.0,0.0,1360.0,810.78,89.9,1.0,q1_q17_dr25_tce,5780.0,4.438,1.0,298.57697,40.490395,16.494
10227863,K03983.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,1,1,5.14072621,9.697e-05,-9.697e-05,1.159,27.24,145.6,19.28,5.32,-2.87,1076.0,317.19,44.5,1.0,q1_q17_dr25_tce,5751.0,4.389,1.035,298.55258,47.247318,13.753
7281668,K07829.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,1,1,0.566798545,6.075e-06,-6.075e-06,0.331,5.224,36.9,0.53,0.07,-0.02,2004.0,3787.58,23.3,1.0,q1_q17_dr25_tce,5629.0,4.553,0.87,291.67123,42.812359,13.519
8036287,K03984.01,Kepler-1537 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,1.44445234,3.115e-06,-3.115e-06,0.162,0.9753,200.7,2.03,0.67,-0.82,1800.0,2479.44,20.9,1.0,q1_q17_dr25_tce,5305.0,4.088,1.449,294.38538,43.82547,14.536
9602562,K03985.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,1,1,3.55653637,5.365e-05,-5.365e-05,0.712,8.7,202.5,1.7,0.53,-0.22,1272.0,619.57,23.1,1.0,q1_q17_dr25_tce,5950.0,4.395,1.114,297.1322,46.256489,14.377
10668665,K03986.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,0,9.60853601,6.269e-05,-6.269e-05,1.229,3.672,584.4,31.99,9.56,-4.09,984.0,221.77,19.3,1.0,q1_q17_dr25_tce,6377.0,4.398,1.158,293.09589,47.996578,15.974
10407020,K03987.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,1,1,0.933747751,2.782e-06,-2.782e-06,0.741,3.9236,76.6,2.07,0.42,-0.64,3112.0,22250.69,49.5,1.0,q1_q17_dr25_tce,6985.0,3.936,2.187,292.76535,47.512272,13.369
7380829,K01703.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,1,0,3.17463577,1.303e-05,-1.303e-05,1.059,10.988,405.9,9.32,2.69,-1.45,1296.0,667.65,83.1,1.0,q1_q17_dr25_tce,5999.0,4.417,0.996,296.74991,42.952358,14.934
7470491,K07840.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,1,0,0.902222843,,,0.508,2.0516,29.7,48.23,10.13,-10.13,10340.0,2710661.9,5.1,1.0,q1_q17_dr25_tce,3705.0,0.798,89.806,298.14603,43.075199,13.547
7768952,K01709.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,0,22.4685309,0.0001062,-0.0001062,1.032,3.034,242.3,20.05,6.04,-14.09,1040.0,276.85,21.3,1.0,q1_q17_dr25_tce,5461.0,3.566,3.301,296.80951,43.450851,13.301
8162790,K01712.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,0,1,10.16104834,2.896e-05,-2.896e-05,0.031,3.0448,908.9,2.72,0.71,-0.32,800.0,96.98,36.8,1.0,q1_q17_dr25_tce,5636.0,4.462,0.913,290.73578,44.090488,15.047
9655129,K01714.01,,FALSE POSITIVE,FALSE POSITIVE,0.554,0,1,0,0,2.743978797,9.484e-06,-9.484e-06,1.138,6.442,39994.0,38.11,5.7,-5.17,1136.0,392.49,56.5,1.0,q1_q17_dr25_tce,5334.0,4.492,0.81,294.24811,46.374008,13.805
9899483,K01719.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,1,1.332561398,3.092e-06,-3.092e-06,0.783,4.103,150.6,2.16,0.39,-0.44,2276.0,6330.12,77.1,1.0,q1_q17_dr25_tce,6468.0,4.107,1.602,295.25388,46.76136,13.616
10917681,K01963.01,,CANDIDATE,CANDIDATE,1.0,0,0,0,0,12.89623554,3.634e-05,-3.634e-05,0.973,2.625,426.6,2.55,0.8,-0.27,783.0,89.02,32.9,1.0,q1_q17_dr25_tce,6072.0,4.51,0.923,290.60745,48.357182,14.107
7882360,K07853.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,1,0,364.14397,0.01874,-0.01874,0.475,15.37,513.5,2.2,0.74,-0.24,259.0,1.06,9.3,1.0,q1_q17_dr25_tce,6039.0,4.493,0.951,288.59802,43.681469,15.508
10965740,K01887.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,0,21.78769087,8.84e-05,-8.84e-05,1.192,4.498,507.7,71.95,20.08,-46.85,1042.0,278.24,38.1,1.0,q1_q17_dr25_tce,5627.0,3.633,3.05,286.46616,48.495918,12.967
11187436,K01804.01,Kepler-957 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,5.90741476,3.939e-05,-3.939e-05,0.177,1.016,5569.0,5.1,0.45,-0.51,769.0,82.73,7.2,1.0,q1_q17_dr25_tce,4963.0,4.585,0.69,290.15634,48.818989,15.625
11285136,K01774.01,,FALSE POSITIVE,FALSE POSITIVE,0.448,0,1,0,0,2.368173896,3.507e-06,-3.507e-06,0.763,2.346,10143.0,10.92,3.1,-1.66,1428.0,983.51,52.9,1.0,q1_q17_dr25_tce,5944.0,4.393,0.991,284.86145,49.026989,15.533
11298815,K02015.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,1,0,5.73865933,1.926e-05,-1.926e-05,0.966,4.051,688.6,1.84,0.11,-0.09,535.0,19.33,40.1,1.0,q1_q17_dr25_tce,3841.0,4.756,0.509,292.8053,49.040459,15.51
11342573,K01771.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,91.05641908,2.448e-05,-2.448e-05,1.112,6.7282,57607.6,53.1,17.27,-5.73,431.0,8.13,701.1,1.0,q1_q17_dr25_tce,6142.0,4.456,1.046,287.66364,49.141499,15.959
7134626,K07818.01,,CANDIDATE,CANDIDATE,0.999,0,0,0,0,2.52443998,2.092e-05,-2.092e-05,0.232,2.369,45.8,1.53,0.28,-0.53,2145.0,4998.98,10.6,1.0,q1_q17_dr25_tce,6461.0,3.846,2.225,296.40149,42.651058,13.063
9823519,K02793.01,Kepler-1350 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,4.49686066,1.289e-05,-1.289e-05,0.018,1.7306,1932.5,1.93,0.19,-0.23,535.0,19.34,37.0,1.0,q1_q17_dr25_tce,3698.0,4.81,0.444,288.25058,46.679611,16.283
11246161,K02796.01,,CANDIDATE,CANDIDATE,0.997,0,0,0,0,0.5374094,1.333e-06,-1.333e-06,0.17,1.2039,94.2,0.96,0.14,-0.06,2208.0,5646.82,21.9,1.0,q1_q17_dr25_tce,5749.0,4.457,0.988,292.87418,48.936569,14.832
7047824,K02806.01,Kepler-1353 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,24.7543849,0.0001365,-0.0001365,0.709,3.39,593.3,2.1,0.14,-0.2,491.0,13.7,18.0,1.0,q1_q17_dr25_tce,4852.0,4.519,0.804,295.73535,42.576248,15.514
4479633,K02814.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,1,0,0.475068516,9.22e-07,-9.22e-07,0.412,0.8552,110.1,1.03,0.32,-0.11,2372.0,7444.39,21.4,1.0,q1_q17_dr25_tce,6045.0,4.494,0.955,295.51825,39.593391,14.255
4952341,K02818.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,0,1.79683793,1.419e-05,-1.419e-05,0.979,7.911,223.3,3.37,1.01,-0.67,2397.0,7783.32,27.9,1.0,q1_q17_dr25_tce,7592.0,4.159,1.714,298.5798,40.072182,13.613
8176019,K02843.01,,FALSE POSITIVE,FALSE POSITIVE,,0,0,0,0,187.51251276,,,,8.05,,,,,,,,,,,,,295.26447,44.09856,15.711
5385491,K03988.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,1,1,12.425484,0.0003345,-0.0003345,0.98,28.0218,117.2,1.55,0.49,-0.28,773.0,84.37,43.0,2.0,q1_q17_dr25_tce,5478.0,4.351,1.017,297.59946,40.55901,13.585
11358389,K02163.02,Kepler-365 c,CONFIRMED,CANDIDATE,1.0,0,0,0,0,17.7838298,0.0001314,-0.0001314,0.115,3.997,247.1,1.6,0.53,-0.21,729.0,66.87,18.7,2.0,q1_q17_dr25_tce,6014.0,4.436,1.021,295.62659,49.130428,14.651
5551504,K03989.01,,FALSE POSITIVE,FALSE POSITIVE,0.001,0,0,1,0,1.204529346,7.918e-06,-7.918e-06,0.383,1.62,86.9,1.4,0.51,-0.61,1968.0,3561.16,11.1,1.0,q1_q17_dr25_tce,5340.0,4.046,1.504,296.55164,40.71278,14.259
